work_id,title,relationship,published,words,kudos
26938930,The Spirit Stone,"The Gaang & Zuko (Avatar), Sokka/Zuko (Avatar), Azula & Zuko (Avatar)",2020-10-10,61732.0,1297.0
27449068,"Fast Assumptions, Fast Assurances",Katara/Zuko (Avatar),2020-11-08,338.0,38.0
27447913,Lightning Before the Thunder,"The Gaang & Zuko (Avatar), Iroh & Zuko (Avatar)",2020-11-08,2147.0,191.0
27447469,Possessed,Zuko/Katara,2020-11-08,2224.0,9.0
27447028,The Way of Love,"Katara/Zuko (Avatar), Sokka/Suki (Avatar), Aang/Toph Beifong",2020-11-08,287.0,54.0
27446941,ferris wheel,Katara/Zuko (Avatar),2020-11-08,711.0,15.0
27396010,A long way from okay,"Hakoda & Zuko (Avatar), Sokka & Zuko (Avatar), Sokka/Suki (Avatar), Mai/Zuko (Avatar), Suki & Zuko (Avatar)",2020-11-05,9252.0,87.0
27445948,A Whipping Wind,Katara/Zuko (Avatar),2020-11-08,738.0,12.0
27338845,Family Fire,Iroh & Zuko (Avatar),2020-11-02,1466.0,27.0
27431905,Everything For You,Sokka/Zuko (Avatar),2020-11-07,2592.0,84.0
27441637,Golden Washed Mornings,Zuko (Avatar)/Reader,2020-11-07,1121.0,57.0
27441628,I was your wife in a previous life,Azula/Sokka (Avatar),2020-11-07,1018.0,14.0
27441499,Father,Iroh & Zuko (Avatar),2020-11-07,271.0,43.0
27441490,Cold,"Zuko (Avatar)/Reader, Katara (Avatar)/Reader, Katara/Zuko (Avatar)",2020-11-07,1576.0,28.0
27440437,Sokka here!,"Sokka & Zuko (Avatar), Sokka/Zuko (Avatar), ... eventually",2020-11-07,884.0,60.0
27440488,What If: Azula Fell at the Air Temple,,2020-11-07,3491.0,99.0
27440245,Bad Habits,Mai/Zuko (Avatar),2020-11-07,5298.0,36.0
27307471,"I am Unfinished, I've Got so Much Left to Learn","The Gaang & Zuko (Avatar), Hakoda & Zuko (Avatar), Iroh & Zuko (Avatar), Jee & Zuko (Avatar), Sokka/Suki (Avatar)",2020-10-31,7363.0,564.0
26736124,Under Pressure,"Lin Beifong/Reader, Lin Beifong/Original Female Character(s)",2020-09-30,64936.0,142.0
27439372,Priestess of the Flame,Zuko (Avatar)/Original Female Character(s),2020-11-07,393.0,1.0
27439303,Water,"Zuko (Avatar)/Original Female Character(s), Aang (Avatar) & Original Character(s)",2020-11-07,1159.0,
27160406,Hanabi,Katara/Zuko (Avatar),2020-10-23,45503.0,264.0
27428737,pagan of the good times,"Katara/Zuko (Avatar), Jet/Katara/Zuko (Avatar)",2020-11-07,6559.0,53.0
27426190,be as you've always been,"Katara/Yue (Avatar), Sokka/Suki (Avatar)",2020-11-07,3019.0,14.0
27430849,Eyes of Ash,,2020-11-07,2917.0,25.0
27430561,The Deception,,2020-11-07,2156.0,17.0
27430300,if you were drowned at sea (i'd give you my lungs to help you breathe),Aang & Sokka (Avatar),2020-11-07,3987.0,44.0
27133276,The Bet - Sokkla Saturdays 2020 Day 6 (Making a deal),Azula/Sokka (Avatar),2020-11-07,1495.0,15.0
26918971,Searching For The Light,Sokka/Zuko (Avatar),2020-10-09,33609.0,40.0
27429700,"i was dead when i woke up this morning, and i'll be dead before the day is done",Kyoshi/Rangi (Avatar),2020-11-07,1728.0,29.0
27428320,Terpsichore,Katara/Zuko (Avatar),2020-11-07,3049.0,71.0
27427756,office hours,"Toph Beifong/Sokka, Toph Beifong/Kanto",2020-11-07,1140.0,16.0
27155230,The Order,"Zuko (Avatar)/Original Female Character(s), Aang/Katara (Avatar), Sokka/Suki (Avatar), The Gaang & Zuko (Avatar), The Gaang (Avatar) & Original Character(s), Aang & Zuko (Avatar), Aang & Katara (Avatar), Aang & Sokka (Avatar), Aang & Toph Beifong & Katara & Sokka & Suki & Zuko, Toph Beifong & Zuko, Toph Beifong & Sokka, Toph Beifong & Katara, Katara & Zuko (Avatar), Katara & Sokka (Avatar), Sokka & Zuko (Avatar), Azula & Mai & Ty Lee, Mai & Zuko (Avatar)",2020-10-22,10085.0,25.0
27427075,The Tent,"Kyoshi/Rangi, Kyoshi/Rangi (Avatar), Rangshi",2020-11-07,494.0,152.0
21065720,remember me (when i'm reborn),"Iroh & Zuko (Avatar), Zuko & Zuko's Crew (Avatar), Katara & Sokka (Avatar), Aang & Katara & Sokka",2019-10-17,131422.0,3075.0
27425596,"we're in love, you just don't know it yet",Katara/Zuko (Avatar),2020-11-07,326.0,38.0
27425359,i think you think too much of me,"Katara/Zuko (Avatar), Katara & Zuko (Avatar)",2020-11-07,246.0,21.0
26089243,Othered,"Katara/Zuko (Avatar), Minor or Background Relationship(s)",2020-08-24,123767.0,208.0
27424663,Getting Ready,"Jet & Haru, Haru/Jet (Avatar)",2020-11-06,384.0,6.0
26293369,kiss me just to shut me up,Sokka/Zuko (Avatar),2020-09-05,34546.0,1042.0
27424024,And All the Kids Cried Out,"Iroh & Zuko (Avatar), Jee & Zuko (Avatar)",2020-11-06,2223.0,390.0
24781966,Its the will of the fire,,2020-06-18,4677.0,754.0
26183590,A Little Vacation to the Fire Nation,,2020-08-29,11147.0,72.0
27423397,Fear,Iroh & Zuko (Avatar),2020-11-06,418.0,66.0
27423355,marlboro nights,"Sokka/Zuko (Avatar), Toph Beifong/Suki, Aang/Katara (Avatar), Azula/Mai/Ty Lee, Bato/Hakoda (Avatar)(background), Aang & Toph Beifong & Katara & Sokka & Suki & Zuko",2020-11-16,254.0,8.0
24930376,Fan the Flames,Zuko (Avatar)/Reader,2020-06-26,43112.0,662.0
27421498,Requited Love,Aang/Toph Beifong,2020-11-09,3417.0,43.0
27345709,Our Bonded Souls,"Katara/Zuko (Avatar), Aang/Toph Beifong, Sokka/Suki (Avatar), Mai/Ty Lee (Avatar)",2020-11-02,5065.0,86.0
27414904,take it slow (you'll know which way to go),Kyoshi/Rangi (Avatar),2020-11-06,1517.0,44.0
27414799,where i would not exist,Katara/Zuko (Avatar),2020-11-06,323.0,21.0
27414595,the return no one wanted,Toph Beifong/Kanto,2020-11-06,4189.0,1.0
27414163,you think this world is a dream come true (but you're wrong),Mai/Zuko (Avatar),2020-11-06,5911.0,10.0
27413971,No Hotman left Behind,,2020-11-06,1296.0,74.0
27376765,Delivery Boys,"Haru/Jet (Avatar), Toph Beifong/Smellerbee, The Gaang (Avatar) & Other(s), Toph Beifong/Yaling",2020-11-04,4133.0,7.0
27411946,make-up,Sokka/Suki (Avatar),2020-11-06,323.0,16.0
27411706,Fated,"Azula & Zuko (Avatar), Azula & Mai (Avatar), Azula & Ty Lee (Avatar)",2020-11-06,939.0,11.0
21749167,Healing Moon,"Yue/Zuko (Avatar), Sokka/Suki (Avatar), Aang/Toph Beifong, Azula/Katara (Avatar)",2019-12-10,15115.0,290.0
27410563,"Out of My Depth, Out of Control","Azula & Zuko (Avatar), Azula & Ty Lee (Avatar), Azula & Ursa (Avatar), Azula/Ty Lee (Avatar)",2020-11-06,1117.0,35.0
27409804,Letters to You,Sokka/Suki (Avatar),2020-11-06,1347.0,6.0
25585837,To Betray,"Iroh & Zuko (Avatar), Katara & Sokka (Avatar), Aang & Zuko (Avatar), Sokka & Zuko (Avatar), Hakoda & Zuko (Avatar), Hakoda & Sokka (Avatar), Hakoda & Katara (Avatar), Azula & Zuko (Avatar)",2020-07-29,11509.0,1994.0
26981461,thank you for the venom,"Hakoda/Ozai (Avatar), Bato/Hakoda (Avatar)",2020-10-13,16346.0,35.0
27409399,Suki's Kinda Sus,Suki/Yue (Avatar),2020-11-06,851.0,28.0
27409321,"tumhe jo maine dekha, tumhe jo maine jaana",Mai/Ty Lee (Avatar),2020-11-06,1456.0,20.0
27409330,The Journey after,Azula (Avatar)/Original Female Character(s),2020-11-06,397.0,6.0
27408370,Invincible,Yue/Zhao (Avatar),2020-11-05,2331.0,16.0
27408232,Cut Me,Mai/Zuko (Avatar),2020-11-05,1228.0,43.0
26348977,Destiny is a Funny Thing,"Sokka/Zuko (Avatar), Aang/Katara (Avatar), Minor Mai/Ty Lee - Relationship, Minor or Background Relationship(s)",2020-09-07,58878.0,205.0
25995322,Another day in the office,,2020-08-19,40331.0,243.0
27397957,New Constellations,"Zuko & Zuko's Crew (Avatar), Zuko & Iroh, Zuko & Oc",2020-11-05,10971.0,77.0
27405529,Pain,"Azula & Zuko (Avatar), Aang & Azula (Avatar)",2020-11-05,895.0,23.0
27405463,fill her,Katara/Zuko (Avatar),2020-11-05,812.0,14.0
27395509,"Family, Not Responsibility",Aang & Sokka (Avatar),2020-11-05,2303.0,72.0
24316678,Half a Heart,"Sokka/Zuko (Avatar), Aang/Katara (Avatar)",2020-05-22,32499.0,2231.0
27405100,"Where there is fire, there are shadows","Zuko (Avatar)/Original Female Character(s), Mai/Zuko (Avatar)",2020-11-05,5212.0,1.0
27405196,In Another Timeline...,Katara/Zuko (Avatar),2020-11-05,65.0,13.0
25383565,The Day Agni and Aine Came Down,"Mai/Zuko (Avatar), Aang/Katara (Avatar), Sokka/Suki (Avatar)",2020-07-19,1664.0,68.0
20743055,Blood Is Thicker Than Water,,2019-09-24,19470.0,98.0
24144073,Book 1 - Arya,,2020-05-12,5218.0,5.0
27395761,a thousand miles down to the sea bed i found a place to rest my head,Kyoshi/Rangi (Avatar),2020-11-05,1289.0,63.0
27395257,let those colors run (now you're having fun),Katara/Zuko (Avatar),2020-11-05,4360.0,210.0
27394921,Throwing Flowers,Sokka/Zuko (Avatar),2020-11-05,1400.0,139.0
27394495,Acting,Katara/Zuko (Avatar),2020-11-05,258.0,31.0
27394414,"it is very gay to call your boyfriend ""sweetie""",Sokka/Zuko (Avatar),2020-11-05,1690.0,198.0
27393724,It Was Everything,"Aang/Katara (Avatar), Aang & Katara (Avatar)",2020-11-05,2388.0,37.0
26982028,Why Wait 100 Years?,"Iroh & Zuko (Avatar), Aang & Zuko (Avatar), Katara & Zuko (Avatar), Sokka & Zuko (Avatar), Azula & Zuko (Avatar), Aang & Katara (Avatar), Katara & Sokka (Avatar), The Gaang & Zuko (Avatar), Aang & Sokka (Avatar), Aang & The Gaang (Avatar), Sokka/Suki (Avatar)",2020-10-13,21273.0,96.0
27392548,What Is Going On?,"Long Feng & Zuko, Dai Li & Zuko, Iroh & Zuko (Avatar), Aang & Toph Beifong & Iroh & Katara & Sokka & Zuko (Avatar)",2020-11-05,2461.0,117.0
25738366,Never Let Me Go,"Katara/Zuko (Avatar), Aang/Toph Beifong, Sokka/Suki (Avatar), Korra/Asami Sato, Blue Spirit/Painted Lady, Bato/Hakoda (Avatar), Ty Lee/Original Female Character",2020-08-06,124134.0,180.0
24378841,The Art of Finding Each Other,"Katara/Zuko (Avatar), Mai/Zuko temporarily, Aang/Katara temporarily",2020-05-25,150321.0,288.0
27257878,Guide To Taking Care Of Your Danger Noodle,"Hakoda & Zuko (Avatar), Bato & Hakoda & Zuko (Avatar)",2020-10-29,1616.0,298.0
27390541,The Picture in My Head (is Not What's On the Page),Sokka/Yue (Avatar),2020-11-04,2234.0,63.0
27390547,Hotman Being A Hot Man,Zuko (Avatar)/Reader,2020-11-04,558.0,28.0
27238390,with myself in hindsight,"Toph Beifong & Zuko, Iroh & Zuko (Avatar), Toph Beifong & Iroh",2020-10-29,15169.0,578.0
27390424,i don't wanna think of anything else (now that I've thought of you),"Mai/Zuko (Avatar), Aang & Zuko (Avatar)",2020-11-04,2779.0,67.0
27161464,Sweet Tooth,"Sokka/Zuko (Avatar), Sokka & Zuko (Avatar), Katara/Yue (Avatar), Mai/Ty Lee (Avatar), Azula/Katara (Avatar)",2020-10-23,4381.0,30.0
27390436,We can't do this here! | Kinkvember Day 4: Public,Sokka/Zuko (Avatar),2020-11-04,611.0,49.0
27390226,Box,"Aang & Toph Beifong, Aang/Toph Beifong, Aang & Bumi (Avatar), Toph Beifong & Bumi",2020-11-04,1907.0,11.0
26149945,The Exiles,Katara/Zuko (Avatar),2020-08-28,9058.0,296.0
27389971,Broken Bird,"Ozai/Ursa (Avatar), Ozai & Zuko (Avatar), Iroh & Ozai (Avatar)",2020-11-04,5318.0,57.0
27389404,Scary Story Showdown,"The Gaang & Zuko (Avatar), Aang & Toph Beifong & Katara & Sokka & Suki & Zuko",2020-11-04,5957.0,67.0
27389104,Grief,Iroh & Zuko (Avatar),2020-11-04,345.0,19.0
27388879,Find What You're Looking For,Korra & Jet (Avatar),2020-11-04,2907.0,16.0
27388627,the water's rough (but this love is ours),Sokka/Zuko (Avatar),2020-11-04,1476.0,508.0
27388369,and let me kiss you,"Katara/Zuko (Avatar), Suki & Zuko (Avatar)",2020-11-04,1592.0,99.0
27387928,Of Ironic Tinder Dates and Excellent Decision-Making,Rose Lalonde/Sokka (Avatar),2020-11-04,4246.0,10.0
27387946,Egg Custard Tarts,Aang/Katara (Avatar),2020-11-04,2183.0,31.0
25535353,A Rift in Rectitude,"Katara/Zuko (Avatar), Sokka/Suki (Avatar)",2020-08-02,50299.0,89.0
27387880,Just One Night,Toph Beifong/Sokka,2020-11-04,1781.0,29.0
27387808,Greek-ATLA Smoothie,Katara/Zuko (Avatar),2020-11-04,46.0,13.0
27387607,Sweater Paws,Sokka/Zuko (Avatar),2020-11-04,1495.0,113.0
26584471,you and me (and everything in between),"Sokka/Suki (Avatar), Katara/Zuko (Avatar)",2020-09-23,61542.0,120.0
27386578,hunting,Azula & Hakoda (Avatar),2020-11-04,1462.0,106.0
26077894,Koete,"Sokka (Avatar)/Original Female Character(s), Aang/Katara (Avatar)",2020-08-24,55685.0,55.0
26723095,When My Name Was Keoza,,2020-09-30,8463.0,92.0
27385021,over 85 [zuko/reader],"Zuko (Avatar)/Reader, Zuko (Avatar)/Original Female Character(s), Zuko (Avatar)/Original Character(s), Zuko (Avatar)/Original Male Character(s)",2020-11-04,1244.0,3.0
27384538,Ibaadat Ki Tarah (Tujhe Yaad Kar Liya Hai),"Suki/Yue (Avatar), Sokka & Suki (Avatar), Suki & Yue",2020-11-04,2001.0,29.0
25517752,Blood of the Dragon (Zuko x Dragon Rider! Reader),"Zuko (Avatar)/Reader, Zuko (Avatar) & Reader",2020-07-26,37756.0,141.0
27201853,Strangers to Suffering,"Iroh & Lu Ten, Lu Ten & Zuko, Iroh & Zuko (Avatar), Lu Ten/Original Male Character(s), Sokka/Zuko (Avatar)",2020-10-26,43239.0,317.0
27378871,"How Zuko got his Scar, Alternative","The Gaang & Zuko (Avatar), Ozai & Zuko (Avatar)",2020-11-04,568.0,41.0
27378337,Warm,Iroh & Zuko (Avatar),2020-11-04,128.0,36.0
27378193,How Can it be Raining at a Time Like This?,"Jet & Zuko (Avatar), Jet & Longshot (Avatar), Jet & Smellerbee (Avatar), Jet & Longshot & Smellerbee & Zuko, Iroh & Jet (Avatar)",2020-11-04,1079.0,29.0
27377302,I think I'm in love,Sokka/Zuko (Avatar),2020-11-04,1310.0,64.0
27375139,reds of sins,,2020-11-03,529.0,90.0
27374161,Prodigy,"Zuko & Zuko's Crew (Avatar), Iroh & Zuko (Avatar)",2020-11-03,2066.0,139.0
27252076,all the heavens' embroidered cloths,"Katara/Zuko (Avatar), Raava/Vaatu (Avatar), Blue Spirit/Painted Lady, La/Tui (Avatar), Oma/Shu (Avatar), Sokka/Yue (Avatar)",2020-10-29,2761.0,50.0
27372292,Biting Off More Than You Can Chew,June & Zuko (Avatar),2020-11-03,4704.0,1260.0
27372235,Home - zukka,Sokka/Zuko (Avatar),2020-11-03,5676.0,2.0
26861566,reluctance (yield with a grace to reason),"Sokka/Zuko (Avatar), Mai/Zuko (Avatar)",2020-10-06,26229.0,533.0
27342280,a kissing book,Sokka/Zuko (Avatar),2020-11-02,35859.0,163.0
27371173,Circle Back,Sokka/Zuko (Avatar),2020-11-03,1037.0,12.0
26376715,live for tomorrow or yesterday,Sokka/Zuko (Avatar),2020-09-09,22050.0,315.0
26933185,when the prison doors are opened,"The Gaang & Zuko (Avatar), Sokka & Zuko (Avatar), Katara & Sokka (Avatar), Katara & Zuko (Avatar), Toph Beifong & Zuko, Teo & Toph Beifong, Teo & Zuko (Avatar), Aang & Katara & Sokka & Toph & Zuko & Teo & Haru & The Duke (Avatar), Sokka/Zuko (Avatar)",2020-11-03,12384.0,199.0
25706104,Legend Of The Lian Jue Zhe,"Katara & Zuko (Avatar), Toph Beifong & Zuko, Katara & Sokka (Avatar), Toph Beifong & Katara, Suki & Zuko (Avatar), Ty Lee & Zuko (Avatar), Katara & Suki (Avatar), Jin & Zuko (Avatar), Yue & Zuko (Avatar), Teo & Zuko (Avatar), Toph Beifong & Jin (Avatar), Katara & Pakku (Avatar), Katara & Yue (Avatar), Katara & Ty Lee (Avatar), Yue & Yugoda (Avatar), Jin & Professor Zei (Avatar), Suki & Ty Lee & Zuko (Avatar), Suki & Ty Lee (Avatar), Hahn/Yue, Ty Lee/Zuko (Avatar)",2020-08-04,45418.0,77.0
27369652,Dating of Convenience,"Katara/Zuko (Avatar), Sokka/Suki (Avatar)",2020-11-03,2484.0,34.0
27369340,you could call this a getaway,Katara/Zuko (Avatar),2020-11-03,3127.0,120.0
19164544,Second Chances,"Tyzula, Azula/Ty Lee (Avatar), Azula & Ty Lee (Avatar)",2019-06-10,39889.0,154.0
27367027,The Tales of Ember Island,"The Gaang (Avatar) - Relationship, Aang & Toph Beifong, minor Sokka/Suki - Relationship, Minor Katara/Zuko",2020-11-03,2616.0,43.0
27366538,The long way home,"Sokka/Suki/Zuko (Avatar), Suki/Zuko (Avatar), Sokka/Zuko (Avatar), Sokka/Suki (Avatar)",2020-11-03,1177.0,133.0
27355732,Caught in the Ice,,2020-11-03,752.0,12.0
27365140,Open Book,"Aang/Katara (Avatar), Aang & Katara (Avatar), Jinora & Katara (Avatar), Aang & Jinora (Avatar), Katara & Tenzin (Avatar)",2020-11-03,4653.0,63.0
27362614,After The Dance,"Aang/Katara (Avatar), Aang & Katara (Avatar), Katara - Relationship",2020-11-03,14359.0,34.0
27358336,Water Heals the Body & Smiles Heal the Heart,Aang/Katara (Avatar),2020-11-03,3704.0,46.0
25978621,Carry Me Home,"Jason Grace/Piper McLean, Nico di Angelo/Will Solace, Hazel Levesque/Frank Zhang, Annabeth Chase/Percy Jackson, Calypso/Leo Valdez",2020-08-18,11436.0,74.0
27346204,Without Showing the Pain,Hakoda & Sokka (Avatar),2020-11-03,2676.0,60.0
27380473,gravitational waves.,Katara/Zuko (Avatar),2020-11-03,1227.0,21.0
25453861,ASHES,"Katara (Avatar)/Original Female Character(s), Sokka/Zuko (Avatar)",2020-07-22,48006.0,103.0
27360223,"The day Toph decided it'd be a good idea to adopt a dog (and it was, but things got wild)",Aang/Toph Beifong,2020-11-03,6393.0,11.0
27348076,in the space between now and never (i exist),Aang/Katara (Avatar),2020-11-03,4183.0,31.0
27359299,Sulfur & Lightning,"Mai/Zuko (Avatar), The Gaang & Zuko (Avatar), Azula & Zuko (Avatar)",2020-11-03,11337.0,81.0
27053773,The Dragon Tile,"Iroh & Zuko (Avatar), Lu Ten & Zuko, The Blue Spirit & Zuko (Avatar), Iroh & Lu Ten",2020-10-17,9684.0,188.0
27362392,The Search,"Iroh & Zuko (Avatar), Zuko & Zuko's Crew (Avatar), The Gaang & Zuko (Avatar)",2020-11-03,4511.0,120.0
27366547,Seventeen,Azula & Zuko (Avatar),2020-11-03,1284.0,89.0
27366328,Blades of the Fan,"Suki/Zuko (Avatar), Suki & Zuko (Avatar)",2020-11-24,1377.0,1.0
27365671,waiting for your dream to wake,Sokka/Zuko (Avatar),2020-11-03,1328.0,265.0
27365395,But are you fine?,"Sokka/Zuko (Avatar), Aang/Katara (Avatar), but both of it is v v subtle",2020-11-03,973.0,235.0
27344935,Thrown Away,"Toph Beifong & Zuko, The Gaang & Zuko (Avatar), but more background, Ursa & Zuko (Avatar), Ozai & Zuko (Avatar), Azula & Zuko (Avatar)",2020-11-03,1199.0,222.0
27364903,Canon supremacy,"Aang/Katara (Avatar), Mai/Zuko (Avatar)",2020-11-03,6.0,19.0
27357637,Not Another Living Thing,"Ty Lee/Zuko (Avatar), Ty Lee & Zuko (Avatar)",2020-11-02,1267.0,25.0
27195244,Seven Flowers,"Mai/Zuko (Avatar), Aang/Katara (Avatar), Bumi II & Izumi (Avatar)",2020-10-25,9815.0,131.0
27356959,Come Home,Lu Ten & Zuko,2020-11-02,882.0,107.0
27356563,"Shimmering, Sparkling","Sokka/Suki/Zuko (Avatar), Sokka/Zuko (Avatar), Sokka/Suki (Avatar), Suki/Zuko (Avatar), Hakoda & Zuko (Avatar)",2020-11-02,2940.0,89.0
26503753,To Build A Home,"Katara/Zuko (Avatar), Sokka/Suki (Avatar), Azula/Ty Lee (Avatar), Jet/Mai (Avatar), Aang/Toph Beifong (Avatar)",2020-09-17,56922.0,99.0
27354808,A Compilation of Zutara Tales,Katara/Zuko (Avatar),2020-11-02,1522.0,15.0
18446966,Water,Aang/Zuko (Avatar),2019-04-13,16447.0,284.0
27354559,Silver Sandwich,"Sokka/Suki/Zuko (Avatar), Sokka/Zuko (Avatar), Sokka/Suki (Avatar), Suki/Zuko (Avatar)",2020-11-02,3298.0,136.0
27354214,I Wouldn't Understand?,"Aang/Katara (Avatar), Katara & Kya (Avatar)",2020-11-02,1145.0,19.0
27353920,what happens in the caldera,"Sokka/Zuko (Avatar), Azula & Zuko (Avatar)",2020-11-02,9116.0,102.0
27353584,forever in my mind (only you),"Mai/Zuko (Avatar), Mai & Ty Lee (Avatar), Azula & Mai (Avatar)",2020-11-02,2923.0,40.0
27353350,Suicide,,2020-11-02,967.0,17.0
27352699,sail to the moon,Katara/Yue (Avatar),2020-11-02,1005.0,10.0
27047932,A Delicate Balance,Katara/Zuko (Avatar),2020-10-16,24209.0,289.0
24993637,Do No Harm,Zuko (Avatar)/Reader,2020-06-30,12568.0,95.0
27352270,Almost Like Before,"Aang/Katara (Avatar), Katara & Kya II (Avatar), Katara & Korra (Avatar), Katara & Sokka (Avatar), Katara & Tenzin (Avatar), Bumi II & Katara",2020-11-02,796.0,35.0
26035582,(Not) According to Plan,"Sokka & Zuko (Avatar), Hakoda & Sokka (Avatar), Sokka & Suki (Avatar), Hakoda & Zuko (Avatar), Sokka/Zuko (Avatar), Suki & Zuko (Avatar)",2020-08-22,28719.0,2073.0
27351382,This is Coming Out of the Avatar's Paycheck,Katara/Zuko (Avatar),2020-11-02,2546.0,80.0
27350581,Burning desire for you.,"Katara/Zuko (Avatar), Sokka/Suki (Avatar)",2020-11-02,2356.0,20.0
26177347,Blessing of Agni,Ozai/Ursa (Avatar),2020-08-29,2861.0,19.0
27350134,Drabbles,"there's a lot - Relationship, havent written any but one fully through, i kinda don't feel like tagging them, :3 - Relationship",2020-11-02,2742.0,
27118759,-Broken Ties-Crossover Story,,2020-10-20,8169.0,10.0
27349888,Flowers for Zuko,"Azula & Zuko (Avatar), Katara & Zuko (Avatar), The Gaang & Zuko (Avatar)",2020-11-02,12939.0,131.0
27349396,Together,Katara/Zuko (Avatar),2020-11-02,494.0,27.0
27348727,the words,Katara & Kya (Avatar),2020-11-02,993.0,10.0
27348112,Just for laughs,Sokka/Zuko (Avatar),2020-11-02,7222.0,351.0
25444306,Luna i Solntse,Katara/Zuko (Avatar),2020-03-25,7012.0,6.0
27326527,El Amor A Lo Largo De Las Vidas,"Korra/Asami Sato, Korra/Mako (Avatar), Katara & Korra (Avatar)",2020-11-01,4255.0,5.0
27339034,Spirit hunt (out line),"Azula & Ursa (Avatar), Azula & Lu Ten, Lu Ten & Ursa, Iroh & Jeong Jeong & Piandao (Avatar), Iroh & Piandao (Avatar), Jeong Jeong & Piandao (Avatar), Iroh & Jeong Jeong (Avatar)",2020-11-02,370.0,54.0
27339043,wondering,Aang/Katara (Avatar),2020-11-02,364.0,39.0
27330181,We all hurt sometimes,"Hakoda & Sokka (Avatar), Sokka & The Gaang (Avatar), Sokka/Zuko (Avatar)",2020-11-02,2138.0,229.0
26965894,Fighting Fire With Water/Earth/Fire/Air,"Azula (Avatar)/Reader, Katara (Avatar)/Reader, Aang (Avatar)/Reader, Ty Lee (Avatar)/Reader, Sokka (Avatar)/Reader, Toph Beifong/Reader",2020-10-12,18911.0,27.0
27234244,School Time Shenanigans,"Aang/Katara (Avatar), Sokka/Suki (Avatar)",2020-10-27,8829.0,9.0
27339661,A Long Time Ago,Lin Beifong/Kya II,2020-11-02,485.0,36.0
27269728,Avatar Ficlets,"Mai/Ty Lee (Avatar), Mai & Zuko (Avatar)",2020-10-29,429.0,10.0
27122582,thirty moments,"Katara/Zuko (Avatar), Sokka/Suki (Avatar), Aang/Katara (Avatar), Mai/Zuko (Avatar), Aang/Toph Beifong, Jet/Katara (Avatar), Azula/Ty Lee (Avatar), Mai/Ty Lee (Avatar)",2020-10-20,19008.0,44.0
27340864,Our Love Makes Us Whole,"Lin Beifong/Kya II, Bolin/Opal (Avatar), Korra/Asami Sato, Mako/Prince Wu (Avatar)",2020-11-02,2825.0,134.0
